"n_id","c_id","n_date","n_new_modi","n_last_modi","n_timestamp","n_topic","n_des","source","sourceLink","keyword","picture","news_use","at_id","d_id","link_html","target","expire","logo","access","n_share","n_shareuse","n_sharename","n_shareid","n_approve","n_approvedate","for_pda","show_newstop","show_vote","show_comment","comment_type","n_owner","n_date_start","n_date_end","n_time","n_delowner","n_deldate","show_group","show_topic","show_date","n_owner_org","show_textsize","show_count","d_id_w3c","picture_alt","html","wcag","css"
"66","6","2555-04-23","20120423000856","20120502150742","2012-04-23 00:35:09","อัตราค่าจ้าง",,,,,,"2","10","4",,"_self","2555-04-28",,,NULL,NULL,NULL,NULL,"Y","2012-04-23",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"67","6","2555-04-23","20120423002610","20120423002610","2012-04-23 00:26:10","อัตราค่าจ้าง",,,,,,"3","11","4",,"_self","2555-04-28",,,,NULL,NULL,NULL,"D","2012-04-23",NULL,,,,"1","0",,,,"0","20120423003210","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"68","9","2555-04-23","20120423131519","20120423131526","2012-04-23 13:15:19","ติดต่อเรา",,,,,,"2","10","4",,"_self","2555-04-28",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,,,,"1","0",,,,"0","20120425120319","1","1",,,,,"0",NULL,NULL,NULL,NULL
"69","24","2555-04-24","20120424142855","20120424142855","2012-04-24 14:28:55","การลงทะเบียน",,,,,,"1","1","4","#","_self","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-24",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120424144531","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"70","24","2555-04-23","20120424143944","20120424143944","2012-04-24 14:42:57","การไปทำงานต่างประเทศโดยถูกต้องตามกฏหมาย",,,,,,"1","11","4","more_news.php?cid=25","_self","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-24",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120424155557","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"71","24","2555-04-24","20120424144910","20120424145816","2012-05-02 14:40:16","การลงทะเบียน",,,,,,"2","10","4",,"_self","2555-04-29",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,"1","0",NULL,NULL,NULL,NULL
"72","24","2555-04-23","20120424151825","20120530120033","2012-05-02 14:40:20","การไปทำงานต่างประเทศโดยถูกต้องตามกฏหมาย",,,,,,"2","10","4",,"_self","2555-04-29",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,"1","0",NULL,NULL,NULL,NULL
"73","24","2555-04-22","20120424162751","20120430101839","2012-05-02 14:40:25","แจ้งการเดินทางด้วยตัวเอง",,,,,,"2","10","4",,"_self","2555-04-29",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,"1","0",NULL,NULL,NULL,NULL
"123","23","2555-04-25","20120425170139","20120425170139","2012-04-25 17:01:39","ทำงานในประเทศ",,,,,,"1","11","4","more_news.php?cid=23","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120425170158","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"75","24","2555-04-21","20120424174725","20120430101813","2012-05-02 14:40:29","สินเชื่อเพื่อทำงานต่างประเทศ",,,,,,"2","10","4",,"_self","2555-04-29",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,"1","0",NULL,NULL,NULL,NULL
"76","28","2555-04-24","20120424181317","20120424181317","2012-04-30 12:58:51","แบบขึ้นทะเบียนขอใช้สิทธิ ของคนพิการ/ผู้ดูแลคนพิการ",,,,,,"1","11","4","download/article/article_20120426153338.pdf","_blank","2555-04-29",,,NULL,NULL,NULL,NULL,"Y","2012-04-26",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"77","32","2555-04-24","20120424183935","20120424183935","2012-04-24 18:40:18","กรณีประสบอันตรายหรือเจ็บป่วย",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=602","_blank","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-24",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120426165331","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"78","32","2555-04-23","20120424184047","20120424184047","2012-04-24 18:40:47","กรณีคลอดบุตร",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=603","_blank","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"79","32","2555-04-22","20120424184109","20120424184109","2012-04-24 18:41:16","กรณีทุพพลภาพ ",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=604","_blank","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"80","30","2555-04-24","20120424184603","20120424184603","2012-04-24 18:46:03","ประกอบอาชีพอิสระ",,,,,,"2","10","4",,"_self","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-24",NULL,,,,"1","0",,,,"0","20120424184816","1","1",,,,,"0",NULL,NULL,NULL,NULL
"81","30","2555-04-24","20120424184621","20120424184621","2012-04-24 18:46:21","รับงานไปทำที่บ้าน",,,,,,"2","10","4",,"_self","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-24",NULL,,,,"1","0",,,,"0","20120424184816","1","1",,,,,"0",NULL,NULL,NULL,NULL
"82","30","2555-04-24","20120424184638","20120424184638","2012-04-24 18:46:38","แนะแนวอาชีพ ",,,,,,"2","10","4",,"_self","2555-04-29",,,,NULL,NULL,NULL,"D","2012-04-24",NULL,,,,"1","0",,,,"0","20120424184816","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"83","23","2555-04-27","20120425091629","20120425091629","2012-05-03 09:19:53","ตำแหน่งงานว่าง",,,,"[#2]JobJobJobJob2012-04-27[#2]",,"1","11","4","http://www.doe.go.th/position/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2014-10-30",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"84","23","2555-04-25","20120425091919","20120425091919","2012-04-30 10:13:54","นัดพบเเรงงาน",,,,,,"1","11","4","http://www.doe.go.th/news/meeting_market/market.html","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120502141624","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"85","27","2555-04-27","20120425093125","20120425093125","2014-10-30 11:25:16","งานรอคนพิการ",,,,,,"1","11","4","http://www.doe.go.th/index.php/component/content/article?id=34","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2014-10-30",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"86","27","2555-04-26","20120425093614","20120425093614","2014-10-30 11:25:09","คนพิการรองาน",,,,,,"1","11","4","http://www.doe.go.th/index.php/component/content/article?id=30","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2014-10-30",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"231","23","2555-04-25","20120503091902","20120503091902","2014-10-30 11:30:52","JOB Fair",,,,"[#2]JOB FairJOB FairJOB FairJOB Fair2012-04-25[#2]",,"1","11","4","http://doe.go.th/index.php/news/job-market","_blank","2555-05-08",,,NULL,NULL,NULL,NULL,"Y","2014-10-30",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"87","2","2555-04-25","20120425095228","20120425095228","2012-04-25 09:52:28","แนะแนวอาชีพ",,,,,,"1","11","4","http://www.doe.go.th/vgnew2/ ","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120425100037","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"88","2","2555-04-25","20120425100616","20120425135009","2012-04-25 17:15:52","ประกอบอาชีพอิสระ",,,,,,"2","10","4",,"_self","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,,,,"1","0",,,,"0","20120425171746","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"89","2","2555-04-25","20120425101913","20120425135558","2012-04-25 17:16:03","รับงานไปทำที่บ้าน",,,,,,"2","10","4",,"_self","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,,,,"1","0",,,,"0","20120425171746","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"90","30","2555-04-25","20120425102525","20120425102525","2012-04-25 10:25:25","ประกอบอาชีพอิสระ",,,,,,"2","10","4",,"_self","2555-04-30",,,,NULL,NULL,NULL,"D",,NULL,,,,"1","0",,,,"0","20120425103754","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"91","32","2555-04-21","20120425104605","20120425104605","2012-04-25 10:47:39","กรณีเสียชีวิต",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=608","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"92","32","2555-04-20","20120425104827","20120425104827","2012-04-25 10:48:27","กรณีสงเคราะห์บุตร",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=605","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"93","32","2555-04-19","20120425105103","20120425105103","2012-04-25 10:51:03","กรณีชราภาพ",,,,,,"1","1","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=606","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"94","32","2555-04-18","20120425105145","20120425105145","2012-04-25 10:51:45","กรณีว่างงาน",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=607","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"95","32","2555-04-17","20120425105250","20120425105250","2012-04-25 10:52:50","ผู้ประกันตนโดยสมัครใจ",,,,,,"1","11","4","http://www.sso.go.th/wpr/content.jsp?lang=th&cat=633&id=1725","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"97","32","2555-04-16","20120425111046","20120425111046","2012-04-25 11:10:58","ผู้ประกันตนนอกระบบ",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=622","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-30",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120430143040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"98","33","2555-04-25","20120425112339","20120425112339","2012-05-02 16:34:06","ข้อมูลทั่วไป",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=94","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"99","33","2555-04-24","20120425112420","20120425112420","2012-05-02 16:34:10","ข้อมูลผู้ประกันตน ",,,,,,"1","11","4","http://www.sso.go.th/wpr/category.jsp?lang=th&cat=95","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"101","47","2555-04-24","20120425112930","20120425112930","2012-05-02 17:23:48","ความปลอดภัยในการทำงาน",,,,,,"1","11","4","http://www.oshthai.org/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-07-02",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"103","47","2555-04-22","20120425113119","20120425113119","2012-05-02 17:23:52","แรงงานสัมพันธ์",,,,,,"1","11","4","http://relation.labour.go.th/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-07-02",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"104","47","2555-04-21","20120425113210","20120425113210","2012-05-02 17:23:55","มาตรฐานแรงงาน ",,,,,,"1","11","4","http://tls.labour.go.th/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-07-02",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"105","35","2555-04-25","20120425113428","20120425113428","2012-05-02 17:17:20","ระบบบริการภาครัฐ ผ่านระบบอิเล็กทรอนิกส์ (E-Service) ",,,,,,"1","11","4","http://e-service.dsd.go.th/eservice/tr01000.aspx","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"106","35","2555-04-24","20120425113505","20120425113505","2012-05-02 17:18:36","ค้นหาหลักสูตรที่เปิดฝึกอบรมฝีมือแรงงาน",,,,,,"1","11","4","http://e-service.dsd.go.th/eservice/tr01000.aspx","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"107","35","2555-04-23","20120425113554","20120425113554","2012-05-02 17:19:31","ข่าวแนะนำการฝึกอบรม",,,,,,"1","11","4","http://www.dsd.go.th/index.php/2011-04-27-03-20-10","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"108","36","2555-04-25","20120425113709","20120425113709","2012-05-02 16:41:30","ค้นหาสาขาอาชีพที่เปิดทดสอบมาตรฐานฝีมือแรงงาน ",,,,,,"1","11","4","http://e-service.dsd.go.th/eservice/tr03000.aspx","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"109","36","2555-04-24","20120425113900","20120425113900","2012-05-02 11:56:26","การทดสอบมาตรฐานฝีมือแรงงาน",,,,,,"1","11","4","http://20.64.0.35/ewtadmin/ewt/e_labour/main.php?filename=index","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,"1","20120502121231","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"110","36","2555-04-23","20120425113942","20120425113942","2012-04-25 11:39:42","มาตรฐานฝีมือแรงงาน ",,,,,,"1","11","4","http://home.dsd.go.th/standard/web01/1004.html","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120425154040","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"111","36","2555-04-22","20120425114028","20120425114028","2012-05-02 16:41:40","อัตราค่าจ้างตามมาตรฐานฝีมือแรงงาน ",,,,,,"1","11","4","http://home.dsd.go.th/standard/web01/1005.html","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120508114747","1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"112","9","2555-04-25","20120425120309","20120425120309","2012-04-25 12:03:09","สำนักงานปลัดกระทรวงแรงงาน",,,,,,"1","11","4","http://www.mol.go.th/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"113","9","2555-04-24","20120425120337","20120425120337","2012-04-25 12:03:48","กรมการจัดหางาน ",,,,,,"1","11","4","http://www.doer.go.th/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"114","9","2555-04-23","20120425120420","20120425120420","2012-04-25 12:04:20","ศูนย์พัฒนาฝีมือแรงงาน ",,,,,,"1","11","4","http://www.dsd.go.th/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"115","9","2555-04-22","20120425120442","20120425120442","2012-04-25 12:04:42","กรมสวัสดิการและคุ้มครองแรงงาน ",,,,,,"1","11","4","http://www.labour.go.th/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"116","9","2555-04-21","20120425120510","20120425120510","2012-04-25 12:05:10","สำนักงานประกันสังคม ",,,,,,"1","11","4","http://www.sso.go.th/","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"118","36","2555-04-25","20120425154059","20120425154516","2012-04-25 15:40:59","มาตรฐานฝีมือแรงงาน ",,,,,,"2","10","4",,"_self","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,,,,"1","0",,,,"0","20120425155207","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"119","36","2555-04-23","20120425155304","20120425155304","2012-04-25 16:14:57","มาตรฐานฝีมือเเรงงาน2",,,,,,"1","11","4","http://home.dsd.go.th/standard/web01/1004.html","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120425163233","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"120","36","2555-04-23","20120425161530","20120508095718","2012-05-02 17:39:32","มาตรฐานฝีมือแรงงาน",,,,,,"2","10","4",,"_self","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2012-04-25",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,"1","0",NULL,NULL,NULL,NULL
"121","23","2555-04-23","20120425164625","20120425164625","2012-05-29 09:09:26","แบบฟอร์มเอกสาร","แบบฟอร์มสำหรับผู้สมัครงาน",,,"[#2]FormsFormsFormsForms2012-04-23[#2]",,"1","11","4","download/article/article_20120425164712.pdf","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,"Y","2014-10-30",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"122","2","2555-04-25","20120425165348","20120425165348","2012-04-25 16:56:07","ทำงานในประเทศ",,,,,,"1","11","4","ewt_news.php?nid=122","_self","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-25",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120425165954","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"124","30","2555-04-25","20120425171648","20120425171648","2012-04-25 17:16:48","ตัดสินใจเลือกอาชีพ",,,,,,"1","11","4","http://www.doe.go.th/vgnew2/page/guide/guide2.html","_blank","2555-04-30",,,,NULL,NULL,NULL,"D","2012-04-26",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120426154208","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"125","2","2555-04-25","20120425171814","20120425171814","2012-04-25 17:18:14","รับงานไปทำที่บ้าน",,,,,,"1","11","4","http://www.doe.go.th/vgnew2/page/freelance/workathome.html","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2014-10-30",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"126","2","2555-04-25","20120425171841","20120425171841","2012-04-25 17:18:41","ประกอบอาชีพอิสระ",,,,,,"1","11","4","http://www.doe.go.th/vgnew2/freelance.html","_blank","2555-04-30",,,NULL,NULL,NULL,NULL,,"2014-10-30",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"127","30","2555-04-24","20120426094833","20120426094833","2012-04-26 09:48:33","บุคลิกภาพกับการเลือกอาชีพ",,,,,,"1","11","4","http://www.doe.go.th/vgnew2/page/guide/guide3.html","_blank","2555-05-01",,,,NULL,NULL,NULL,"D","2012-04-26",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120426154208","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"128","30","2555-04-23","20120426094907","20120426094907","2012-04-26 09:49:07","ทดสอบความพร้อมทางอาชีพ",,,,,,"1","11","4","http://www.doe.go.th/vgnew/guide/vrtestform.asp","_blank","2555-05-01",,,,NULL,NULL,NULL,"D","2012-04-26",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20120426154208","1","1","1",,,,"0",NULL,NULL,NULL,NULL
