"ad_id","n_id","at_type_col","at_type_row","ad_pic_s","ad_pic_h","ad_pic_w","ad_pic_b","ad_des","ad_font","ad_size","ad_bold","ad_italic","ad_color","ad_align","ad_count"
"410","101","1","1",,"0","0",,"

<table style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid; WIDTH: 216px"" cellspacing=""0"" cellpadding=""0"" border=""0"">
	
<colgroup>
		
<col span=""3"" width=""72""></col></colgroup>
	
<tbody>
		
<tr height=""28"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" width=""72"" align=""left"">
				
<div>ที่</div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72"" align=""left"">
				
<div>ชื่อ</div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72"" align=""left"">
				
<div>โทร</div></td>
		</tr>
		
<tr height=""28"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" align=""right"">
				
<div>1</div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left"">
				
<div><img alt="""" src=""images/Koala.jpg"" width=""200"" />สมชาย</div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right"">
				
<div>1234</div></td>
		</tr>
		
<tr height=""28"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" align=""right"">
				
<div>2</div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left"">
				
<div>สมศรี<img style=""HEIGHT: 567px; WIDTH: 190px"" alt="""" src=""images/parn.jpg"" width=""612"" height=""575"" /></div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right"">
				
<div>4567</div></td>
		</tr>
		
<tr height=""28"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" align=""right"">
				
<div>3</div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left"">
				
<div>สมหญิง</div></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right"">
				
<div>7890</div></td>
		</tr>
	</tbody>
</table>

<p>&nbsp;</p>

<p>
	
<table style=""BORDER-COLLAPSE: collapse; WIDTH: 100%"">
		
<tbody>
			
<tr>
				
<td></td>
				
<td></td>
				
<td></td>
			</tr>
			
<tr>
				
<td></td>
				
<td></td>
				
<td></td>
			</tr>
			
<tr>
				
<td></td>
				
<td></td>
				
<td></td>
			</tr>
		</tbody>
	</table></p>",,"0",,,,,"0"
"411","102","1","1",,"0","0",,"

<p style=""COLOR: #ff6347""><img alt="""" src=""undefined"" /> 
	
<table style=""BORDER-TOP: black 3px solid; HEIGHT: 123px; BORDER-RIGHT: black 3px solid; BACKGROUND: url(undefined) #9400d3 left top; BORDER-COLLAPSE: collapse; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid; WIDTH: 339px"" border=""0"">
		
<colgroup>
			
<col span=""2"" width=""72""></col></colgroup>
		
<tbody>
			
<tr height=""19"">
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" height=""19"" width=""72"" align=""left"">ชื่อ</td>
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" width=""72"" align=""left"">โทร</td>
			</tr>
			
<tr height=""19"">
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" height=""19"" align=""right"">1</td>
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" align=""right""><img style=""HEIGHT: 56px; WIDTH: 67px"" alt="""" src=""http://lb.mol.go.th/ewtadmin/ewt/counterservice/images/Koala.jpg"" width=""1025"" height=""769"" />22</td>
			</tr>
			
<tr height=""19"">
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" height=""19"" align=""right"">2</td>
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" align=""right""><img style=""HEIGHT: 55px; WIDTH: 75px"" alt="""" src=""images/parn.jpg"" width=""615"" height=""574"" /></td>
			</tr>
			
<tr height=""19"">
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" height=""19"" align=""right"">3</td>
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" align=""right"">55</td>
			</tr>
			
<tr height=""19"">
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" height=""19"" align=""right"">4</td>
				
<td style=""BORDER-TOP: black 3px solid; BORDER-RIGHT: black 3px solid; BORDER-BOTTOM: black 3px solid; BORDER-LEFT: black 3px solid"" align=""right"">77</td>
			</tr>
		</tbody>
	</table><img alt="""" /></p>

<table style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BACKGROUND: #006400; BORDER-COLLAPSE: collapse; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid; WIDTH: 144px"" cellspacing=""0"" cellpadding=""0"" border=""0"">
	
<colgroup>
		
<col span=""2"" width=""72""></col></colgroup>
	
<tbody>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19"" width=""72"" align=""left"">ชื่อ</td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72"" align=""left""><span style=""COLOR: #ff0000"">โทร</span></td>
		</tr>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19"" align=""right""><span style=""COLOR: #ff0000"">1</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right""><span style=""COLOR: #ff0000"">22</span></td>
		</tr>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19"" align=""right""><span style=""COLOR: #ff0000"">2</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right""><span style=""COLOR: #ff0000"">44</span></td>
		</tr>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19"" align=""right""><span style=""COLOR: #ff0000"">3</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right""><span style=""COLOR: #ff0000"">55</span></td>
		</tr>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19"" align=""right""><span style=""COLOR: #ff0000"">4</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right""><span style=""COLOR: #ff0000"">77</span></td>
		</tr>
	</tbody>
</table>",,"0",,,,,"0"
"412","103","1","1",,"0","0",,"

<table style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid; WIDTH: 251px"" cellspacing=""0"" cellpadding=""0"" border=""0"">
	
<colgroup>
		
<col width=""35""></col>
		
<col span=""3"" width=""72""></col></colgroup>
	
<tbody>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19"" width=""35""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">ที่<span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">&nbsp;</span></span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">ชื่อ</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">นามสกุล</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">โทร.</span></td>
		</tr>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">1</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">สมชาย<img style=""HEIGHT: 55px; WIDTH: 90px"" alt="""" src=""images/Koala.jpg"" width=""1025"" height=""768"" /></span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">&nbsp;</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">&nbsp;</span></td>
		</tr>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">2</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">สม</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">&nbsp;</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">&nbsp;</span></td>
		</tr>
		
<tr height=""19"">
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""19""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">3</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Tahoma"">คุณชาย</span></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
		</tr>
	</tbody>
</table>

<table style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-COLLAPSE: collapse; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"">
	
<tbody>
		
<tr>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
		</tr>
		
<tr>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
			
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid""></td>
		</tr>
	</tbody>
</table>",,"0",,,,,"0"
"413","104","1","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"414","104","2","1",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"415","104","1","2",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"416","104","2","2",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"417","104","1","3",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"418","104","2","3",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"419","104","1","4",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"420","104","2","4",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"421","104","1","5",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"422","104","2","5",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"423","104","1","6",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"424","104","2","6",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"425","104","1","7",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"426","104","2","7",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"427","104","1","8",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"428","104","2","8",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"429","104","1","9",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"430","104","2","9",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"431","104","1","10",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","center","0"
"432","104","2","10",,"200","200",,NULL,"MS Sans Serif","1",NULL,NULL,"#000000","left","0"
"433","105","1","1",,"0","0",,"

<p>
	
<table style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid; WIDTH: 216px"" cellspacing=""0"" cellpadding=""0"" border=""0"">
		
<colgroup>
			
<col span=""3"" width=""72""></col></colgroup>
		
<tbody>
			
<tr height=""28"">
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" width=""72"" align=""left"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">ที่</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72"" align=""left"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">ชื่อ</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" width=""72"" align=""left"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">โทร</span></div></td>
			</tr>
			
<tr height=""28"">
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" align=""right"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">1</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">พอตเตอร์</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">2325</span></div></td>
			</tr>
			
<tr height=""28"">
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" align=""right"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">2</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">เกนเจอร์</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">4458</span></div></td>
			</tr>
			
<tr height=""28"">
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" height=""28"" align=""right"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">3</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""left"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">สมิธ</span></div></td>
				
<td style=""BORDER-TOP: black 1px solid; BORDER-RIGHT: black 1px solid; BORDER-BOTTOM: black 1px solid; BORDER-LEFT: black 1px solid"" align=""right"">
					
<div><span style=""FONT-FAMILY: Tahoma; COLOR: #ff4500"">1425</span></div></td>
			</tr>
		</tbody>
	</table></p>

<p>&nbsp;</p>

<p align=""center""><img style=""HEIGHT: 185px; WIDTH: 225px"" alt="""" src=""images/Koala.jpg"" width=""1023"" height=""768"" /></p>",,"0",,,,,"0"
